"t(s)","a(m/s²)"
8.089070958E0,-5.009033661E0
8.099040958E0,-5.022805023E0
8.109010958E0,-5.176834717E0
8.118980958E0,-5.486241302E0
8.128950958E0,-5.839806061E0
8.138920958E0,-6.287225647E0
8.148890958E0,-6.709347839E0
8.158859958E0,-6.984924774E0
8.168829958E0,-7.226672058E0
8.178799958E0,-7.435038757E0
8.188769958E0,-7.700885925E0
8.198739958E0,-8.006699982E0
8.208709958E0,-8.370892639E0
8.218679958E0,-8.724756775E0
8.228649958E0,-9.084907837E0
8.238619958E0,-9.502689056E0
8.248589958E0,-9.894424438E0
8.258559958E0,-1.025876678E1
8.268529958E0,-1.054991135E1
8.278499958E0,-1.074974579E1
8.288468958E0,-1.099748062E1
8.298438958E0,-1.137544464E1
8.308408958E0,-1.149519562E1
8.318378958E0,-1.150148254E1
8.328348958E0,-1.169772446E1
8.338318958E0,-1.181223633E1
8.348288958E0,-1.150552414E1
8.358258958E0,-1.087174210E1
8.368228958E0,-1.014515305E1
8.378198958E0,-9.716145172E0
8.388168958E0,-9.931696930E0
8.398138958E0,-1.036130356E1
8.408108958E0,-1.090617050E1
8.418077958E0,-1.151645142E1
8.428047958E0,-1.168200714E1
8.438017958E0,-1.143621826E1
8.447987958E0,-1.086335953E1
8.457957958E0,-1.010144394E1
8.467927958E0,-9.159153442E0
8.477897958E0,-8.389004974E0
8.487867958E0,-7.873327332E0
8.497837958E0,-7.548502808E0
8.507807958E0,-7.336543579E0
8.517777958E0,-7.194339294E0
8.527747958E0,-7.097790070E0
8.537716958E0,-6.910679169E0
8.547686958E0,-6.590345306E0
8.557656958E0,-6.098468170E0
8.567626958E0,-5.559439087E0
8.577596958E0,-5.046755219E0
8.587566958E0,-4.624932404E0
8.597536958E0,-4.447700958E0
8.607506958E0,-4.430786133E0
8.617476958E0,-4.582720184E0
8.627446958E0,-4.763095093E0
8.637416958E0,-4.896168365E0
8.647386958E0,-5.073100433E0
8.657355958E0,-5.108726349E0
8.667325958E0,-4.949307861E0
8.677295958E0,-4.829257507E0
8.687265958E0,-4.794978790E0
8.697235958E0,-4.874613190E0
8.707205958E0,-5.112318878E0
8.717175958E0,-5.426665192E0
8.727145958E0,-5.835914154E0
8.737115958E0,-6.254443817E0
8.747085958E0,-6.542444916E0
8.757055958E0,-6.850653992E0
8.767024958E0,-7.282056885E0
8.776994958E0,-7.731721802E0
8.786964958E0,-8.177345123E0
8.796934958E0,-8.711584167E0
8.806904958E0,-9.050629120E0
8.816874958E0,-9.196725311E0
8.826844958E0,-9.389674072E0
8.836815333E0,-9.675130463E0
8.846785333E0,-1.000684067E1
8.856755333E0,-1.025113266E1
8.866725333E0,-1.048419800E1
8.876695333E0,-1.060574524E1
8.886664333E0,-1.084659439E1
8.896634333E0,-1.115570160E1
8.906604333E0,-1.123952728E1
8.916574333E0,-1.099119370E1
8.926544333E0,-1.037058426E1
8.936514333E0,-9.356892242E0
8.946484333E0,-8.304131470E0
8.956454333E0,-7.458988953E0
8.966424333E0,-6.767127686E0
8.976394333E0,-6.316115570E0
8.986364333E0,-6.130351868E0
8.996334333E0,-6.002368011E0
9.006303333E0,-5.962251434E0
9.016273333E0,-5.925877075E0
9.026243333E0,-5.834267578E0
9.036213333E0,-5.898034973E0
9.046183333E0,-6.058351593E0
9.056153333E0,-6.124663696E0
9.066123333E0,-6.258335724E0
9.076093333E0,-6.410269775E0
9.086063333E0,-6.245462494E0
9.096033333E0,-6.018235016E0
9.106003333E0,-6.026916962E0
9.115973333E0,-6.220165100E0
9.125942333E0,-6.472839661E0
9.135912333E0,-6.666087799E0
9.145882333E0,-6.853797455E0
9.155852333E0,-6.885232086E0
9.165822333E0,-6.794969788E0
9.175792333E0,-6.656208344E0
9.185762333E0,-6.552923126E0
9.195732333E0,-6.482719116E0
9.205702333E0,-6.445746002E0
9.215672333E0,-6.398893433E0
9.225642333E0,-6.388714600E0
9.235611333E0,-6.376140747E0
9.245581333E0,-6.250851288E0
9.255551333E0,-6.140381012E0
9.265521333E0,-5.994284821E0
9.275491333E0,-5.831423492E0
9.285461333E0,-5.715414734E0
9.295431333E0,-5.727389832E0
9.305401333E0,-5.873336334E0
9.315371333E0,-6.035898285E0
9.325341333E0,-6.227050781E0
9.335311333E0,-6.514602814E0
9.345280333E0,-6.780899048E0
9.355250333E0,-7.139852600E0
9.365220333E0,-7.439828796E0
9.375190333E0,-7.830216980E0
9.385160333E0,-8.242759094E0
9.395130333E0,-8.544531555E0
9.405100333E0,-8.797954559E0
9.415070333E0,-9.057814178E0
9.425040333E0,-9.354497223E0
9.435010333E0,-9.540709991E0
9.444980333E0,-9.537566528E0
9.454950333E0,-9.603878632E0
9.464919333E0,-9.521250458E0
9.474889333E0,-9.437574463E0
9.484859333E0,-9.432035980E0
9.494829333E0,-9.583970032E0
9.504799333E0,-9.967472534E0
9.514769333E0,-1.040321640E1
9.524739333E0,-1.056398209E1
9.534709333E0,-1.043569885E1
9.544679333E0,-1.009530670E1
9.554649333E0,-9.561516724E0
9.564619333E0,-8.912017365E0
9.574588333E0,-8.531957703E0
9.584558333E0,-8.500672760E0
9.594528333E0,-8.682993622E0
9.604498333E0,-8.856482849E0
9.614468333E0,-9.136101379E0
9.624438333E0,-9.247918854E0
9.634408333E0,-9.337133331E0
9.644378333E0,-8.791667633E0
9.654348333E0,-7.849826202E0
9.664318333E0,-6.972799988E0
9.674287333E0,-6.214327240E0
9.684257333E0,-5.730233917E0
9.694227333E0,-5.423072662E0
9.704197333E0,-5.420378265E0
9.714167333E0,-5.473218384E0
9.724137333E0,-5.439239044E0
9.734107333E0,-5.496420135E0
9.744077333E0,-5.475763092E0
9.754047333E0,-5.428461456E0
9.764017333E0,-5.169200592E0
9.773987333E0,-4.892126770E0
9.783957333E0,-4.716841278E0
9.793926333E0,-4.368815002E0
9.803896333E0,-4.184248810E0
9.813866333E0,-4.043840790E0
9.823836333E0,-4.039649506E0
9.833806333E0,-4.101021881E0
9.843775917E0,-4.307442627E0
9.853745917E0,-4.383334808E0
9.863715917E0,-4.260290680E0
9.873685917E0,-4.082909546E0
9.883655917E0,-3.797303467E0
9.893624917E0,-3.512595520E0
9.903594917E0,-3.352278900E0
9.913564917E0,-3.368295593E0
9.923534917E0,-3.603157196E0
9.933504917E0,-4.011208649E0
9.943474917E0,-4.616699524E0
9.953444917E0,-5.162165222E0
9.963414917E0,-5.737418976E0
9.973384917E0,-6.268514557E0
9.983354917E0,-6.732848969E0
9.993324917E0,-7.273075562E0
1.000329392E1,-7.818391571E0
1.001326392E1,-8.078700256E0
1.002323392E1,-8.114924927E0
1.003320392E1,-8.134384460E0
1.004317392E1,-8.180638275E0
1.005314392E1,-8.479117584E0
1.006311392E1,-8.816366272E0
1.007308392E1,-8.966504059E0
1.008305392E1,-8.940158844E0
1.009302392E1,-8.761131134E0
1.010299292E1,-8.555907898E0
1.011296292E1,-8.620872803E0
1.012293292E1,-8.881780243E0
1.013290292E1,-9.018296356E0
1.014287292E1,-8.953780518E0
1.015284292E1,-8.683143311E0
1.016281292E1,-8.355774078E0
1.017278292E1,-8.056246948E0
1.018275292E1,-7.592511292E0
1.019272292E1,-7.249574432E0
1.020269292E1,-7.035968628E0
1.021266192E1,-6.779102783E0
1.022263192E1,-6.587501221E0
1.023260192E1,-6.526877289E0
1.024257192E1,-6.476432190E0
1.025254192E1,-6.423741760E0
1.026251192E1,-6.367009735E0
1.027248192E1,-6.504723358E0
1.028245192E1,-6.753506012E0
1.029242192E1,-7.127727814E0
1.030239192E1,-7.512876892E0
1.031236092E1,-7.388335876E0
1.032233092E1,-7.016958160E0
1.033230092E1,-6.431974640E0
1.034227092E1,-5.774092712E0
1.035224092E1,-5.126688995E0
1.036221092E1,-4.765939178E0
1.037218092E1,-4.510719910E0
1.038215092E1,-4.277654572E0
1.039212092E1,-4.000580750E0
1.040209092E1,-3.835474091E0
1.041205992E1,-3.836671600E0
1.042202992E1,-3.900139618E0
1.043199992E1,-3.982618103E0
1.044196992E1,-4.007316742E0
1.045193992E1,-4.052223358E0
1.046190992E1,-4.177812195E0
1.047187992E1,-4.403842163E0
1.048184992E1,-4.703069916E0
1.049181992E1,-4.999603271E0
1.050178992E1,-5.326074371E0
1.051175892E1,-5.581443329E0
1.052172892E1,-5.567222900E0
1.053169892E1,-5.555846558E0
1.054166892E1,-5.588927765E0
1.055163892E1,-5.701942749E0
1.056160892E1,-5.956114197E0
1.057157892E1,-6.167624359E0
1.058154892E1,-6.320755920E0
1.059151892E1,-6.444847870E0
1.060148892E1,-6.594835968E0
1.061145892E1,-6.886878662E0
1.062142792E1,-7.122339020E0
1.063139792E1,-7.268285522E0
1.064136792E1,-7.369175720E0
1.065133792E1,-7.599696350E0
1.066130792E1,-7.945776672E0
1.067127792E1,-8.302784271E0
1.068124792E1,-8.624615021E0
1.069121792E1,-9.216783600E0
1.070118792E1,-9.666298828E0
1.071115792E1,-9.754465485E0
1.072112692E1,-9.738448792E0
1.073109692E1,-9.742640076E0
1.074106692E1,-9.907147980E0
1.075103692E1,-1.021056702E1
1.076100692E1,-1.025712021E1
1.077097692E1,-1.031654663E1
1.078094692E1,-1.049527496E1
1.079091692E1,-1.037327866E1
1.080088692E1,-1.007524841E1
1.081085692E1,-9.372160492E0
1.082082692E1,-8.338859253E0
1.083079592E1,-7.430099030E0
1.084076579E1,-6.579418030E0
1.085073579E1,-5.983806610E0
1.086070579E1,-5.393733673E0
1.087067579E1,-5.167853394E0
1.088064579E1,-5.392087097E0
1.089061579E1,-5.447022858E0
1.090058579E1,-5.397775269E0
1.091055579E1,-5.553002472E0
1.092052579E1,-5.857020264E0
1.093049479E1,-6.135740662E0
1.094046479E1,-6.469546509E0
1.095043479E1,-6.668632507E0
1.096040479E1,-6.338119812E0
1.097037479E1,-5.744903412E0
1.098034479E1,-5.102589111E0
1.099031479E1,-4.408183136E0
1.100028479E1,-3.842210083E0
1.101025479E1,-3.451372833E0
1.102022479E1,-3.003953247E0
1.103019379E1,-2.688858490E0
1.104016379E1,-2.613565063E0
1.105013379E1,-2.559377747E0
1.106010379E1,-2.682122498E0
1.107007379E1,-2.897674255E0
1.108004379E1,-3.064876556E0
1.109001379E1,-3.340453491E0
1.109998379E1,-3.834575958E0
1.110995379E1,-4.148922272E0
1.111992379E1,-3.995191956E0
1.112989279E1,-4.250710602E0
1.113986279E1,-4.220024414E0
1.114983279E1,-4.153562622E0
1.115980279E1,-4.164789276E0
1.116977279E1,-4.230951691E0
1.117974279E1,-4.242328033E0
1.118971279E1,-4.230951691E0
1.119968279E1,-4.411775665E0
1.120965279E1,-4.736300812E0
1.121962279E1,-5.113217010E0
1.122959179E1,-5.600453796E0
1.123956179E1,-6.066285095E0
1.124953179E1,-6.424041138E0
1.125950179E1,-6.723268890E0
1.126947179E1,-7.082372131E0
1.127944179E1,-7.493117981E0
1.128941179E1,-7.888595581E0
1.129938179E1,-8.565338287E0
1.130935179E1,-9.204060059E0
1.131932079E1,-9.617350616E0
1.132929079E1,-1.007719437E1
1.133926079E1,-1.049617310E1
1.134923079E1,-1.065619034E1
1.135920079E1,-1.083896027E1
1.136917079E1,-1.118114868E1
1.137914079E1,-1.115974319E1
1.138911079E1,-1.092413315E1
1.139908079E1,-1.042776535E1
1.140905079E1,-9.956545258E0
1.141901979E1,-9.679022369E0
1.142898979E1,-9.482331390E0
1.143895979E1,-9.291029205E0
1.144892979E1,-9.232650604E0
1.145889979E1,-8.919352112E0
1.146886979E1,-8.133037262E0
1.147883979E1,-7.242688751E0
1.148880979E1,-6.591991882E0
1.149877979E1,-6.286327515E0
1.150874879E1,-6.131848755E0
1.151871879E1,-6.087241516E0
1.152868879E1,-6.180946655E0
1.153865879E1,-6.205794983E0
1.154862879E1,-6.081553345E0
1.155859879E1,-5.865103455E0
1.156856879E1,-5.593867493E0
1.157853879E1,-5.251828766E0
1.158850879E1,-4.799619141E0
1.159847879E1,-4.581372986E0
1.160844779E1,-4.541555786E0
1.161841779E1,-4.581223297E0
1.162838779E1,-4.693938904E0
1.163835779E1,-4.898563385E0
1.164832779E1,-4.922812958E0
1.165829779E1,-4.793631592E0
1.166826779E1,-4.806055756E0
1.167823779E1,-4.791535950E0
1.168820779E1,-4.741390228E0
1.169817679E1,-4.775968323E0
1.170814679E1,-4.929848328E0
1.171811679E1,-5.125940552E0
1.172808679E1,-5.310955811E0
1.173805679E1,-5.712271271E0
1.174802679E1,-6.120472412E0
1.175799679E1,-6.400989075E0
1.176796679E1,-6.437812500E0
1.177793679E1,-6.393354950E0
1.178790579E1,-6.355783081E0
1.179787579E1,-6.307134247E0
1.180784579E1,-6.287674713E0
1.181781579E1,-6.218219147E0
1.182778579E1,-6.170318756E0
1.183775621E1,-6.168821869E0
1.184772621E1,-6.334377594E0
1.185769621E1,-6.620133362E0
1.186766621E1,-6.895261230E0
1.187763521E1,-7.145540771E0
1.188760521E1,-7.463329926E0
1.189757521E1,-7.726333008E0
1.190754521E1,-7.942034454E0
1.191751521E1,-8.176297302E0
1.192748521E1,-8.564739532E0
1.193745521E1,-9.041947174E0
1.194742521E1,-9.501192169E0
1.195739521E1,-1.005788452E1
1.196736421E1,-1.079659836E1
1.197733421E1,-1.131437164E1
1.198730421E1,-1.170520889E1
1.199727421E1,-1.197659454E1
1.200724421E1,-1.196132629E1
1.201721421E1,-1.177451477E1
1.202718421E1,-1.130464188E1
1.203715421E1,-1.068942123E1
1.204712421E1,-1.043105850E1
1.205709321E1,-1.041144928E1
1.206706321E1,-1.038285873E1
1.207703321E1,-1.020023849E1
1.208700321E1,-9.730066223E0
1.209697321E1,-8.911867676E0
1.210694321E1,-8.250093842E0
1.211691321E1,-7.752827911E0
1.212688321E1,-6.982380066E0
1.213685321E1,-5.801635437E0
1.214682221E1,-5.166955261E0
1.215679221E1,-5.198090515E0
1.216676221E1,-5.403613129E0
1.217673221E1,-5.339845734E0
1.218670221E1,-4.862638092E0
1.219667221E1,-4.397405548E0
1.220664221E1,-4.023034058E0
1.221661221E1,-3.753594360E0
1.222658221E1,-3.517235870E0
1.223655121E1,-3.337609406E0
1.224652121E1,-3.276237030E0
1.225649121E1,-3.315754852E0
1.226646121E1,-3.505260773E0
1.227643121E1,-3.420087891E0
1.228640121E1,-3.204835510E0
1.229637121E1,-3.191662903E0
1.230634121E1,-3.271746368E0
1.231631021E1,-3.492387543E0
1.232628021E1,-3.727249146E0
1.233625021E1,-3.810176697E0
1.234622021E1,-4.013154602E0
1.235619021E1,-4.232298889E0
1.236616021E1,-4.404440918E0
1.237613021E1,-4.627477112E0
1.238610021E1,-4.837041321E0
1.239607021E1,-5.016817474E0
1.240603921E1,-5.233566742E0
1.241600921E1,-5.560037842E0
1.242597921E1,-6.034850464E0
1.243594921E1,-6.547085266E0
1.244591921E1,-6.863527222E0
1.245588921E1,-7.045099640E0
1.246585921E1,-7.198680267E0
1.247582921E1,-7.268584900E0
1.248579821E1,-7.354506226E0
1.249576821E1,-7.403604126E0
1.250573821E1,-7.489076385E0
1.251570821E1,-7.799081726E0
1.252567821E1,-8.269403687E0
1.253564821E1,-8.703051910E0
1.254561821E1,-8.864116974E0
1.255558821E1,-8.860823822E0
1.256555821E1,-8.806187439E0
1.257552721E1,-8.835227051E0
1.258549721E1,-8.989406433E0
1.259546721E1,-9.093140717E0
1.260543721E1,-8.965456238E0
1.261540721E1,-8.694519653E0
1.262537721E1,-8.288264465E0
1.263534721E1,-7.790699158E0
1.264531721E1,-7.538323975E0
1.265528721E1,-7.421267395E0
1.266525621E1,-7.467820587E0
1.267522621E1,-7.582332458E0
1.268519621E1,-7.577093353E0
1.269516621E1,-7.501500549E0
1.270513621E1,-7.441625061E0
1.271510621E1,-7.397616577E0
1.272507621E1,-7.396718445E0
1.273504621E1,-7.391928406E0
1.274501521E1,-7.469616852E0
1.275498521E1,-7.320975952E0
1.276495521E1,-7.038962402E0
1.277492521E1,-6.853498077E0
1.278489521E1,-6.799460449E0
1.279486521E1,-6.761738892E0
1.280483521E1,-6.732848969E0
1.281480521E1,-6.669530640E0
1.282477421E1,-6.513704681E0
1.283474421E1,-6.353388062E0
1.284471446E1,-6.184539185E0
1.285468446E1,-5.910908203E0
1.286465446E1,-5.616620178E0
1.287462446E1,-5.473218384E0
1.288459446E1,-5.374124451E0
1.289456446E1,-5.263803864E0
1.290453346E1,-5.212909698E0
1.291450346E1,-5.140160980E0
1.292447346E1,-5.085674286E0
1.293444346E1,-5.068909149E0
1.294441346E1,-5.170996857E0
1.295438346E1,-5.346581726E0
1.296435346E1,-5.452112274E0
1.297432346E1,-5.287005615E0
1.298429346E1,-5.273533630E0
1.299426246E1,-5.388943634E0
1.300423246E1,-5.651048584E0
1.301420246E1,-6.023773499E0
1.302417246E1,-6.367309113E0
1.303414246E1,-6.767277374E0
1.304411246E1,-7.074438629E0
1.305408246E1,-7.380701752E0
1.306405246E1,-7.788902893E0
1.307402146E1,-8.190966797E0
1.308399146E1,-8.569978638E0
1.309396146E1,-8.849447479E0
1.310393146E1,-8.980125732E0
1.311390146E1,-9.027427368E0
1.312387146E1,-8.900790710E0
1.313384146E1,-8.947044525E0
1.314381146E1,-9.120683441E0
1.315378146E1,-9.289831696E0
1.316375046E1,-9.497599640E0
1.317372046E1,-9.674831085E0
1.318369046E1,-9.714348907E0
1.319366046E1,-9.588909760E0
1.320363046E1,-9.417067108E0
1.321360046E1,-9.541159058E0
1.322357046E1,-9.824519806E0
1.323354046E1,-9.800270233E0
1.324350946E1,-9.175319824E0
1.325347946E1,-8.311615906E0
1.326344946E1,-7.948770447E0
1.327341946E1,-8.194858704E0
1.328338946E1,-8.570278015E0
1.329335946E1,-8.763077087E0
1.330332946E1,-8.944948883E0
1.331329946E1,-8.903485107E0
1.332326846E1,-8.619375916E0
1.333323846E1,-8.144862671E0
1.334320846E1,-7.460036774E0
1.335317846E1,-6.708300018E0
1.336314846E1,-6.055956573E0
1.337311846E1,-5.547314301E0
1.338308846E1,-5.124743042E0
1.339305846E1,-4.811145172E0
1.340302846E1,-4.575684814E0
1.341299746E1,-4.314627686E0
1.342296746E1,-4.097878418E0
1.343293746E1,-4.003275146E0
1.344290746E1,-3.883673859E0
1.345287746E1,-3.650309143E0
1.346284746E1,-3.463647308E0
1.347281746E1,-3.432212677E0
1.348278746E1,-3.529510345E0
1.349275646E1,-3.603007507E0
1.350272646E1,-3.696712646E0
1.351269646E1,-3.946243744E0
1.352266646E1,-4.171824646E0
1.353263646E1,-4.556824036E0
1.354260646E1,-4.910837860E0
1.355257646E1,-5.173691254E0
1.356254646E1,-5.419480133E0
1.357251546E1,-5.717660065E0
1.358248546E1,-6.056255951E0
1.359245546E1,-6.474037170E0
1.360242546E1,-6.993157654E0
1.361239546E1,-7.684120789E0
1.362236546E1,-8.195158081E0
1.363233546E1,-8.145611115E0
1.364230546E1,-8.120463409E0
1.365227446E1,-8.325237579E0
1.366224446E1,-8.361312561E0
1.367221446E1,-8.457712097E0
1.368218446E1,-8.531658325E0
1.369215446E1,-8.545429688E0
1.370212446E1,-8.555608521E0
1.371209446E1,-8.580905914E0
1.372206446E1,-8.700507202E0
1.373203446E1,-8.810378723E0
1.374200346E1,-9.006321259E0
1.375197346E1,-9.011260986E0
1.376194346E1,-8.742420044E0
1.377191346E1,-8.428223419E0
1.378188346E1,-8.013435974E0
1.379185346E1,-7.678582306E0
1.380182346E1,-7.558531952E0
1.381179246E1,-7.485184479E0
1.382176246E1,-7.336094513E0
1.383173246E1,-7.305408325E0
1.384170167E1,-7.196584625E0
1.385167167E1,-6.973698120E0
1.386164167E1,-6.906038818E0
1.387161167E1,-7.128925323E0
1.388158167E1,-7.461683350E0
1.389155067E1,-7.705526276E0
1.390152067E1,-7.691754913E0
1.391149067E1,-7.452402649E0
1.392146067E1,-7.009473724E0
1.393143067E1,-6.738537140E0
1.394140067E1,-6.568191376E0
1.395137067E1,-6.434219971E0
1.396134067E1,-6.423592072E0
1.397130967E1,-6.449039154E0
1.398127967E1,-6.550977173E0
1.399124967E1,-6.737938385E0
1.400121967E1,-6.839876404E0
1.401118967E1,-6.986870728E0
1.402115967E1,-7.088808746E0
1.403112967E1,-7.137158203E0
1.404109967E1,-7.072492676E0
1.405106867E1,-6.790329437E0
1.406103867E1,-6.422244873E0
1.407100867E1,-6.020180969E0
1.408097867E1,-5.723348236E0
1.409094867E1,-5.518873444E0
1.410091867E1,-5.457650757E0
1.411088867E1,-5.437592468E0
1.412085867E1,-5.468278656E0
1.413082767E1,-5.593268738E0
1.414079767E1,-5.870043182E0
1.415076767E1,-6.096821594E0
1.416073767E1,-6.198759613E0
1.417070767E1,-6.325545959E0
1.418067767E1,-6.444099426E0
1.419064767E1,-6.536607056E0
1.420061767E1,-6.637347565E0
1.421058667E1,-6.754254456E0
1.422055667E1,-6.842271423E0
1.423052667E1,-6.943460999E0
1.424049667E1,-7.142546997E0
1.425046667E1,-7.368427277E0
1.426043667E1,-7.568860474E0
1.427040667E1,-7.810158691E0
1.428037667E1,-8.003107452E0
1.429034567E1,-8.226143646E0
1.430031567E1,-8.447682953E0
1.431028567E1,-8.613388367E0
1.432025567E1,-8.688681793E0
1.433022567E1,-8.665030975E0
1.434019567E1,-8.638386383E0
1.435016567E1,-8.729546814E0
1.436013467E1,-8.834029541E0
1.437010467E1,-8.876990204E0
1.438007467E1,-8.843160553E0
1.439004467E1,-8.794661407E0
1.440001467E1,-8.670419769E0
1.440998467E1,-8.623267822E0
1.441995467E1,-8.819360046E0
1.442992467E1,-8.979077911E0
1.443989367E1,-8.781039734E0
1.444986367E1,-8.232131195E0
1.445983367E1,-7.770191803E0
1.446980367E1,-7.569908295E0
1.447977367E1,-7.727530518E0
1.448974367E1,-8.198002167E0
1.449971367E1,-8.578361206E0
1.450968367E1,-8.945697327E0
1.451965267E1,-9.242829437E0
1.452962267E1,-9.107061768E0
1.453959267E1,-8.730894012E0
1.454956267E1,-8.506510620E0
1.455953267E1,-8.141719208E0
1.456950267E1,-7.701634369E0
1.457947267E1,-7.220983887E0
1.458944267E1,-6.831344147E0
1.459941167E1,-6.514602814E0
1.460938167E1,-6.270759888E0
1.461935167E1,-6.012397156E0
1.462932167E1,-5.653593292E0
1.463929167E1,-5.258265381E0
1.464926167E1,-4.889881439E0
1.465923167E1,-4.513414307E0
1.466920067E1,-4.152215424E0
1.467917067E1,-3.836970978E0
1.468914067E1,-3.655548248E0
1.469911067E1,-3.619473267E0
1.470908067E1,-3.726500702E0
1.471905067E1,-3.997137909E0
1.472902067E1,-4.249213715E0
1.473899067E1,-4.392016754E0
1.474895967E1,-4.525688782E0
1.475892967E1,-4.610861664E0
1.476889967E1,-4.676425323E0
1.477886967E1,-4.705464935E0
1.478883967E1,-4.755011902E0
1.479880967E1,-4.958438873E0
1.480877967E1,-5.153034210E0
1.481874867E1,-5.378615112E0
1.482871867E1,-5.655239868E0
1.483868867E1,-5.981561279E0
1.484865967E1,-6.308032379E0
1.485862967E1,-6.543941803E0
1.486859967E1,-6.714736633E0
1.487856967E1,-6.858587494E0
1.488853967E1,-7.108118591E0
1.489850867E1,-7.514224091E0
1.490847867E1,-8.022716675E0
1.491844867E1,-8.463400269E0
1.492841867E1,-8.779842224E0
1.493838867E1,-9.036408691E0
1.494835867E1,-9.208700409E0
1.495832867E1,-9.241033173E0
1.496829767E1,-9.271869049E0
1.497826767E1,-9.413474579E0
1.498823767E1,-9.536069641E0
1.499820767E1,-9.540709991E0
1.500817767E1,-9.514963531E0
1.501814767E1,-9.322164459E0
1.502811767E1,-9.017847290E0
1.503808767E1,-8.599617004E0
1.504805667E1,-8.205336914E0
1.505802667E1,-8.012388153E0
1.506799667E1,-7.970475311E0
1.507796667E1,-8.145910492E0
1.508793667E1,-8.307723999E0
1.509790667E1,-8.349636841E0
1.510787667E1,-8.177494812E0
1.511784567E1,-7.862549744E0
1.512781567E1,-7.741900635E0
1.513778567E1,-7.534432068E0
1.514775567E1,-7.249275055E0
1.515772567E1,-6.930587769E0
1.516769567E1,-6.745871887E0
1.517766567E1,-6.793023834E0
1.518763567E1,-6.955735474E0
1.519760467E1,-7.096891937E0
1.520757467E1,-7.089856567E0
1.521754467E1,-7.086862793E0
1.522751467E1,-6.969806213E0
1.523748467E1,-6.705455933E0
1.524745467E1,-6.247109070E0
1.525742467E1,-5.772595825E0
1.526739367E1,-5.446424103E0
1.527736367E1,-5.258864136E0
1.528733367E1,-5.090614014E0
1.529730367E1,-5.107977905E0
1.530727367E1,-5.229076080E0
1.531724367E1,-5.382507019E0
1.532721367E1,-5.581742706E0
1.533718267E1,-5.703589325E0
1.534715267E1,-5.840404816E0
1.535712267E1,-5.964496765E0
1.536709267E1,-6.079607391E0
1.537706267E1,-6.138435059E0
1.538703267E1,-6.229296112E0
1.539700267E1,-6.356830902E0
1.540697267E1,-6.480623474E0
1.541694167E1,-6.668482819E0
1.542691167E1,-6.875202942E0
