"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.539886083E0,1.716241058E1,-2.540217590E-1,3.073872849E1,3.520628201E1
1.549854083E0,1.222732315E1,-1.348246307E0,2.508169235E1,2.793593547E1
1.559822083E0,9.237889709E0,-1.425335999E0,2.081541412E1,2.281779249E1
1.569791083E0,7.551496582E0,-7.948471069E-1,1.810065948E1,1.962882463E1
1.579759083E0,6.492897949E0,4.474195862E-1,1.591984451E1,1.719881849E1
1.589727083E0,5.806874542E0,1.448388062E0,1.350102448E1,1.476804936E1
1.599696083E0,4.993316345E0,2.204016724E0,1.083117645E1,1.212869660E1
1.609664083E0,3.905229034E0,2.733166351E0,8.060288544E0,9.364254563E0
1.619632083E0,2.735561371E0,2.944077759E0,5.476062469E0,6.792506903E0
1.629600083E0,1.238973541E0,2.647394714E0,3.368594971E0,4.459953619E0
1.639569083E0,-2.155517578E-2,2.086960144E0,1.606758728E0,2.633921198E0
1.649537083E0,-1.145567780E0,1.536405029E0,2.200424194E-2,1.916598586E0
1.659505083E0,-2.107018433E0,1.074615326E0,-1.424587555E0,2.761118338E0
1.669474083E0,-2.694846039E0,5.352868652E-1,-2.615211639E0,3.793159517E0
1.679442083E0,-3.042872314E0,-5.643264771E-2,-3.640429688E0,4.744995772E0
1.689410083E0,-2.631827087E0,7.559280396E-2,-4.376000061E0,5.107015236E0
1.699378083E0,-2.014061737E0,3.638932800E-1,-4.543950806E0,4.983608324E0
1.709347083E0,-1.172811127E0,7.283853149E-1,-4.367168427E0,4.580195539E0
1.719315083E0,-6.750961304E-2,1.178948364E0,-3.487447815E0,3.681951800E0
1.729283083E0,7.189549255E-1,1.478176117E0,-2.056273956E0,2.632520351E0
1.739252083E0,1.268312531E0,1.563947754E0,-1.092278595E0,2.290768819E0
1.749220083E0,1.567390594E0,1.571881256E0,-1.092727661E-1,2.222490607E0
1.759188083E0,1.767075348E0,1.481020203E0,1.479373627E0,2.739438346E0
1.769156083E0,1.972597961E0,1.359922028E0,3.208428040E0,4.004315313E0
1.779125083E0,2.242486725E0,1.557062073E0,4.408482513E0,5.185355058E0
1.789093083E0,2.330354004E0,1.805545349E0,5.275479584E0,6.043279625E0
1.799061083E0,1.807042236E0,1.582808533E0,5.424270172E0,5.932401823E0
1.809030083E0,1.221759338E0,1.364861755E0,5.371430054E0,5.675192007E0
1.818998083E0,7.833210754E-1,1.197958832E0,5.334756317E0,5.523433917E0
1.828966083E0,5.974076843E-1,1.086141357E0,5.604196014E0,5.739652599E0
1.838935083E0,4.760101318E-1,8.888516235E-1,6.301745453E0,6.381899295E0
1.848903083E0,8.137078857E-1,9.352551270E-1,7.370672607E0,7.474198108E0
1.858871083E0,1.481618958E0,1.080303497E0,9.472751312E0,9.648588902E0
1.868839083E0,2.727478180E0,9.978250122E-1,1.204036194E1,1.238568156E1
1.878808083E0,4.429588623E0,5.649252319E-1,1.443822556E1,1.511299947E1
1.888776083E0,5.882317657E0,1.347198486E-3,1.542751831E1,1.651090500E1
1.898744083E0,7.164551239E0,-4.240681458E-1,1.494851440E1,1.658218053E1
1.908713083E0,8.690328369E0,-4.791535950E-1,1.490510468E1,1.726017209E1
1.918681083E0,1.022029678E1,3.201841736E-1,1.554008423E1,1.860245151E1
1.928649083E0,1.136751114E1,2.221530304E0,1.710043945E1,2.065382618E1
1.938617083E0,1.287427780E1,3.919449463E0,2.061707657E1,2.462057999E1
1.948586083E0,1.465796860E1,4.246968384E0,2.559811844E1,2.980195382E1
1.958554083E0,1.591295883E1,3.375929718E0,2.962474503E1,3.379711050E1
1.968522083E0,1.510389130E1,1.832339630E0,3.066583008E1,3.423270564E1
1.978491083E0,1.275542496E1,6.036946106E-1,2.880235519E1,3.150620538E1
1.988459083E0,1.027583130E1,2.305206299E-1,2.535532333E1,2.735942744E1
1.998427083E0,8.291856995E0,1.877096558E-1,2.151565796E1,2.305891725E1
2.008396083E0,6.778504028E0,1.812730408E-1,1.800860092E1,1.924293855E1
2.018364083E0,5.495971069E0,4.981640625E-1,1.462563583E1,1.563211723E1
2.028332083E0,4.372557220E0,1.025068359E0,1.178274765E1,1.260964567E1
2.038300083E0,3.455264740E0,1.542691956E0,8.988807678E0,9.752815817E0
2.048269083E0,2.544708252E0,1.698966980E0,5.983058167E0,6.720045678E0
2.058237083E0,1.600022736E0,1.590292969E0,3.450624390E0,4.122609994E0
2.068205083E0,7.457492065E-1,1.448837128E0,1.786684570E0,2.418163075E0
2.078174083E0,-4.191284180E-2,1.386117554E0,4.370910645E-1,1.454003837E0
2.088142083E0,-6.891668701E-1,1.507066040E0,-7.125183105E-1,1.803851814E0
2.098110083E0,-1.049766998E0,1.715881805E0,-1.697919159E0,2.632335577E0
2.108078083E0,-1.360371094E0,2.031575317E0,-2.371219025E0,3.405963512E0
2.118047083E0,-1.798659668E0,2.068099365E0,-2.964884491E0,4.037666607E0
2.128015083E0,-1.800306244E0,2.037413177E0,-3.205434265E0,4.203208757E0
2.137983083E0,-1.379231873E0,2.055076447E0,-2.779719543E0,3.721889372E0
2.147952083E0,-8.178991699E-1,1.967807922E0,-2.279609528E0,3.120552302E0
2.157920083E0,-1.453477478E-1,1.960622864E0,-1.919308777E0,2.747528737E0
2.167888083E0,3.992198181E-1,1.899998932E0,-1.413211212E0,2.401361767E0
2.177857083E0,4.635859680E-1,1.748214569E0,-1.024469604E0,2.078630342E0
