"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.479110667E0,-9.743837585E0,-4.964576111E0,-3.797602844E-1,1.094228517E1
2.489080667E0,-9.422904968E0,-4.920867004E0,-4.929249573E-1,1.064185346E1
2.499050667E0,-9.124275970E0,-4.860093384E0,-5.780978394E-1,1.035408696E1
2.509021667E0,-8.925040283E0,-4.836442566E0,-6.490502930E-1,1.017196083E1
2.518991667E0,-8.769663391E0,-4.971761169E0,-7.526348877E-1,1.010899918E1
2.528961667E0,-8.587342529E0,-5.088518372E0,-8.442443848E-1,1.001739584E1
2.538932667E0,-8.552764435E0,-5.163213043E0,-9.825567627E-1,1.003862372E1
2.548902667E0,-8.744066620E0,-5.273683319E0,-1.139879608E0,1.027471471E1
2.558873667E0,-9.043893127E0,-5.442232819E0,-1.308279419E0,1.063585897E1
2.568843667E0,-9.110354919E0,-5.516328735E0,-1.504072266E0,1.075596034E1
2.578813667E0,-9.033564606E0,-5.526058502E0,-1.738784180E0,1.073154148E1
2.588784667E0,-8.965605927E0,-5.518125000E0,-1.982028351E0,1.071262011E1
2.598754667E0,-8.939260712E0,-5.604345703E0,-2.214944000E0,1.078077222E1
2.608724667E0,-8.608897705E0,-5.741759949E0,-2.550695801E0,1.065771908E1
2.618695667E0,-8.342002716E0,-5.755681000E0,-2.813249817E0,1.051813898E1
2.628664833E0,-8.289461975E0,-5.693560181E0,-2.927312622E0,1.047382292E1
2.638634833E0,-8.259224854E0,-5.702391815E0,-2.982697449E0,1.047036540E1
2.648605833E0,-8.217761078E0,-5.831872559E0,-2.914289703E0,1.048977689E1
2.658575833E0,-8.173303528E0,-5.948779449E0,-2.618205414E0,1.044250291E1
2.668545833E0,-8.171058197E0,-6.144721985E0,-2.186503143E0,1.045488385E1
2.678516833E0,-8.208929443E0,-6.522686005E0,-1.773811340E0,1.063383101E1
2.688486833E0,-8.126600647E0,-6.829697571E0,-1.314416656E0,1.069645260E1
2.698456833E0,-7.905959473E0,-7.041357422E0,-9.074130249E-1,1.062583210E1
2.708427833E0,-7.689958649E0,-7.132517853E0,-5.771997070E-1,1.050435312E1
2.718397833E0,-7.596702576E0,-7.370223541E0,-2.698887634E-1,1.058786688E1
2.728367833E0,-7.338040466E0,-7.651039581E0,2.649490356E-2,1.060122382E1
2.738338833E0,-6.854096832E0,-7.671397247E0,3.767665100E-1,1.029421838E1
2.748308833E0,-6.547234955E0,-7.516469421E0,6.063890076E-1,9.986556251E0
2.758278833E0,-6.308631134E0,-7.330556030E0,7.716453552E-1,9.702129408E0
2.768249833E0,-6.152954865E0,-7.188501434E0,9.249266052E-1,9.507307487E0
2.778219833E0,-6.004164276E0,-7.038213959E0,1.059796143E0,9.311799625E0
2.788189833E0,-5.856122131E0,-6.900200958E0,1.223854980E0,9.132620691E0
2.798160833E0,-5.674250336E0,-6.745273132E0,1.387764130E0,8.923100122E0
2.808130833E0,-5.512586517E0,-6.589297485E0,1.542691956E0,8.728536529E0
2.818100833E0,-5.335355072E0,-6.425538025E0,1.744023285E0,8.532008549E0
2.828071833E0,-5.305267639E0,-6.281687164E0,1.883982239E0,8.435333273E0
2.838041833E0,-5.577102356E0,-6.437064056E0,1.826801147E0,8.710744330E0
2.848011833E0,-6.113287354E0,-7.124584351E0,1.678459625E0,9.536729584E0
2.857982833E0,-6.405479736E0,-7.905510406E0,1.572480011E0,1.029562814E1
2.867952833E0,-6.385870514E0,-8.353528748E0,1.517843628E0,1.062377683E1
2.877922833E0,-6.229146423E0,-8.497828674E0,1.500629425E0,1.064270858E1
2.887893833E0,-5.982758789E0,-8.380921783E0,1.498084717E0,1.040564801E1
