"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.980589263E1,-2.361938324E0,4.401297455E0,9.394464111E0,1.063983683E1
6.981596762E1,-2.358046417E0,4.203858032E0,9.618997192E0,1.075908510E1
6.982604163E1,-2.737956390E0,4.066743164E0,9.344767456E0,1.055270032E1
6.983611663E1,-2.712209930E0,4.300556946E0,9.217082977E0,1.052641873E1
6.984619063E1,-2.852617950E0,4.507426758E0,8.855285339E0,1.033781426E1
6.985626562E1,-2.871478729E0,4.479285278E0,8.266559601E0,9.830838943E0
6.986633963E1,-2.118245087E0,4.594096527E0,7.851622467E0,9.340270901E0
6.987641463E1,-7.168592834E-1,4.633614349E0,7.611222382E0,8.939517622E0
6.988648963E1,5.185217285E-1,4.269870758E0,7.502248993E0,8.647797467E0
6.989656362E1,7.761360168E-1,3.503314819E0,7.793393555E0,8.579777674E0
6.990663858E1,2.109114075E-1,2.893632660E0,8.586743774E0,9.063650602E0
6.991671258E1,-7.917036438E-1,2.855462036E0,9.455986176E0,9.909396180E0
6.992678758E1,-1.816622314E0,3.323538666E0,9.942923584E0,1.063991331E1
6.993686158E1,-2.690804443E0,3.989653473E0,9.727222137E0,1.085249344E1
6.994693658E1,-3.258573761E0,4.363875275E0,9.053922272E0,1.056575690E1
6.995701058E1,-3.130140839E0,4.691543884E0,8.377778320E0,1.009928390E1
6.996708558E1,-2.496807861E0,4.979844360E0,7.774383087E0,9.564200528E0
6.997716058E1,-1.511556702E0,4.901407471E0,7.436086578E0,9.033492263E0
6.998723458E1,-7.179071045E-1,4.515210571E0,7.738158417E0,8.987859189E0
6.999730958E1,-5.080435181E-1,4.254153442E0,8.394693146E0,9.424797225E0
7.000738358E1,-5.983058167E-1,4.572990417E0,9.199719086E0,1.029101756E1
7.001745858E1,-1.640588379E0,4.415517883E0,9.963580627E0,1.102094675E1
7.002753258E1,-2.801274719E0,3.532953186E0,1.060769119E1,1.152614466E1
7.003760758E1,-3.418291626E0,4.011957092E0,1.059781174E1,1.183613666E1
7.004768158E1,-4.354744263E0,3.365601196E0,9.305249634E0,1.081104712E1
7.005775658E1,-4.655019836E0,1.397643585E0,8.100105743E0,9.446392450E0
7.006783158E1,-4.463418274E0,1.124910736E0,8.222401428E0,9.423131756E0
7.007790558E1,-4.341421967E0,1.843266907E0,9.039552155E0,1.019603260E1
7.008798058E1,-3.250340881E0,2.892884216E0,1.028660889E1,1.116905624E1
7.009805458E1,-1.552721100E0,4.219425659E0,1.033705399E1,1.127249665E1
7.010812958E1,-9.217831421E-1,5.197791138E0,9.229806519E0,1.063278163E1
7.011820358E1,-1.204844513E0,5.468278656E0,7.527247009E0,9.381533419E0
7.012827858E1,-1.366957397E0,5.418881378E0,6.131100311E0,8.295977275E0
7.013835258E1,-1.652114410E0,5.554050293E0,5.927074585E0,8.288978816E0
7.014842758E1,-2.210453339E0,5.520220642E0,7.328610077E0,9.437556122E0
7.015850258E1,-3.022963715E0,5.158722382E0,7.894283752E0,9.903052166E0
7.016857658E1,-2.522254944E0,5.080884247E0,7.561076660E0,9.452356055E0
7.017865158E1,-1.186133423E0,5.100194092E0,7.492219849E0,9.140692016E0
7.018872558E1,-2.406994629E-1,4.328997803E0,7.676187286E0,8.816008704E0
7.019880058E1,3.276686096E-1,3.249442749E0,8.358767853E0,8.974143130E0
7.020887458E1,1.933978271E-1,2.581531677E0,9.840386810E0,1.017521111E1
7.021894958E1,1.324745178E-1,2.869981842E0,1.107187592E1,1.143856554E1
7.022902458E1,2.871029663E-1,3.771706696E0,1.126018433E1,1.187855002E1
7.023909858E1,-3.149450684E-1,4.461472321E0,1.058359131E1,1.148983597E1
7.024917358E1,-8.527766418E-1,4.804109802E0,9.587712250E0,1.075783088E1
7.025924758E1,-1.028361511E0,4.990023193E0,8.941206665E0,1.029092005E1
7.026932258E1,-7.542814636E-1,5.141358490E0,8.675060120E0,1.011232791E1
7.027939658E1,-2.332150269E-1,5.449417877E0,8.420289917E0,1.003253840E1
7.028947158E1,2.811154175E-1,5.827232208E0,8.151299286E0,1.002393840E1
7.029954558E1,6.436614990E-1,5.491181030E0,8.329428864E0,9.997337367E0
7.030962058E1,7.011419678E-1,4.437222748E0,9.028774567E0,1.008460787E1
7.031969458E1,2.953358459E-1,3.845802612E0,9.718689880E0,1.045611563E1
7.032976958E1,-2.664459229E-2,4.225263519E0,9.690997467E0,1.057208559E1
7.033984458E1,-6.219566345E-1,5.058880005E0,9.076225891E0,1.040946557E1
7.034991858E1,-5.661227417E-1,5.855373688E0,8.443192291E0,1.029045150E1
7.035999358E1,1.486408997E-1,6.379433899E0,8.099506989E0,1.031122129E1
7.037006758E1,8.515791321E-1,6.331533508E0,8.322243805E0,1.049157974E1
7.038014258E1,5.840853882E-1,5.762866058E0,8.506660309E0,1.029150380E1
7.039021658E1,3.403921509E-1,5.335654449E0,8.920250244E0,1.039980479E1
7.040029158E1,2.383044434E-1,5.093458099E0,9.432185669E0,1.072223069E1
7.041036558E1,2.966830444E-1,4.993765411E0,9.778715057E0,1.098403305E1
7.042044058E1,9.701325989E-1,5.117857361E0,9.497599640E0,1.083226754E1
7.043051558E1,1.546883240E0,5.341941376E0,8.794511719E0,1.040541310E1
7.044058958E1,1.689536591E0,5.557642822E0,8.080197144E0,9.951457858E0
7.045066458E1,1.499581604E0,5.724994812E0,7.317982178E0,9.411544705E0
7.046073858E1,2.098037109E0,6.071075134E0,3.530857544E0,7.329847747E0
7.047081358E1,2.791994019E0,5.799689484E0,4.236041107E0,7.705561172E0
7.048088758E1,2.202968903E0,5.084925842E0,8.498427429E0,1.014558089E1
7.049096258E1,1.836081848E0,5.394033051E0,9.053024139E0,1.069691709E1
7.050103658E1,2.070644073E0,5.702691193E0,8.077353058E0,1.010207336E1
7.051111158E1,2.319277039E0,5.620362396E0,7.963439941E0,1.001917637E1
7.052118658E1,2.202370148E0,5.530698853E0,7.926766205E0,9.913258119E0
7.053126058E1,1.867965546E0,5.757028198E0,7.709118805E0,9.801182669E0
7.054133558E1,2.120789795E0,5.698200531E0,7.126679993E0,9.367860287E0
7.055140958E1,2.113604736E0,5.579197998E0,6.255641327E0,8.644525649E0
7.056148458E1,2.035616913E0,5.636528778E0,5.849535828E0,8.374441013E0
7.056885683E1,3.395838318E0,4.023782501E0,7.226073303E0,8.940843298E0
7.057893183E1,3.968996429E0,4.060605927E0,7.603139191E0,9.489424572E0
7.058900583E1,4.309538269E0,4.215084686E0,7.729326782E0,9.802119746E0
7.059908083E1,4.482428741E0,4.377796326E0,7.813900909E0,1.001570345E1
7.060915483E1,4.393363953E0,4.332290955E0,7.680677948E0,9.852066051E0
7.061922983E1,4.213138733E0,4.143234100E0,7.443421326E0,9.503759668E0
7.062930483E1,4.108805695E0,4.111350403E0,7.294930115E0,9.327459019E0
7.063937883E1,3.919150085E0,4.070036316E0,7.212002563E0,9.161763694E0
7.064945383E1,3.761228485E0,4.021237793E0,7.084617462E0,8.972680630E0
7.065952783E1,3.716172180E0,3.978426819E0,7.063810730E0,8.918253061E0
7.066960283E1,3.843257904E0,3.969894562E0,7.201823730E0,9.077277080E0
7.067967683E1,3.974085846E0,4.081113281E0,7.323969727E0,9.278436101E0
7.068975183E1,4.103566589E0,4.102818146E0,7.242239685E0,9.280216115E0
7.069982683E1,4.275858307E0,4.154610443E0,7.104975128E0,9.274935243E0
7.070990083E1,4.395459595E0,4.263134766E0,6.782545624E0,9.137686152E0
7.071997583E1,4.368216248E0,4.265080719E0,6.440806274E0,8.874469685E0
7.073004983E1,4.216282196E0,4.182302856E0,6.321654053E0,8.673638377E0
7.074012500E1,4.218527527E0,4.010160828E0,6.402336273E0,8.652587712E0
7.075020000E1,4.293222198E0,3.890110474E0,6.527326355E0,8.727583038E0
7.076027400E1,4.413571930E0,3.905678101E0,6.701564026E0,8.924399083E0
7.077034900E1,4.675527191E0,4.082161102E0,6.776258698E0,9.189247832E0
7.078042300E1,5.009632416E0,4.161346436E0,6.754104767E0,9.382491796E0
7.079049800E1,5.345084839E0,4.261188812E0,6.386169891E0,9.354722225E0
7.080057300E1,6.112987976E0,4.268523560E0,5.767656097E0,9.426280933E0
7.081064700E1,5.819598083E0,4.262386322E0,5.572911072E0,9.115536014E0
7.082072200E1,5.035229187E0,4.058659973E0,5.638474731E0,8.580131179E0
7.083079600E1,4.831802216E0,3.414250031E0,4.698279877E0,7.554948691E0
7.084087100E1,4.774172058E0,2.973416748E0,3.641926575E0,6.700563795E0
7.085094600E1,4.612657928E0,2.916984100E0,2.291884003E0,5.919302466E0
7.086102000E1,3.801794128E0,2.678829346E0,1.313518524E0,4.832711058E0
7.087109500E1,3.583997040E0,2.300565948E0,3.905378723E-1,4.276699463E0
7.088116900E1,3.245251465E0,1.526525574E0,-3.987707520E-1,3.608456112E0
7.089124400E1,2.906056824E0,8.595126343E-1,-9.879455566E-1,3.187469946E0
7.090131900E1,2.714754639E0,2.929408264E-1,-1.621278534E0,3.175570998E0
7.091139300E1,2.489024048E0,-7.845185852E-1,-2.099833374E0,3.349628385E0
7.092146800E1,1.891616364E0,-1.854942627E0,-2.305954742E0,3.512328557E0
7.093154200E1,1.439855804E0,-1.765428772E0,-2.742896118E0,3.565585871E0
7.094161700E1,1.796114960E0,-1.474882965E0,-2.929258575E0,3.739233145E0
7.095169200E1,2.490670624E0,-1.726509705E0,-2.708617401E0,4.064589050E0
7.096176600E1,3.079096985E0,-2.366279297E0,-2.524350586E0,4.631680239E0
7.097184100E1,3.751648407E0,-2.913690948E0,-2.094294891E0,5.191390161E0
7.098191500E1,5.300178223E0,-3.027903442E0,-1.159788208E0,6.213308067E0
7.099199000E1,6.634054413E0,-2.841990051E0,-5.051994324E-1,7.234833230E0
7.100206500E1,7.043303375E0,-2.906206512E0,-1.420545959E-1,7.620652087E0
7.101213900E1,7.215744781E0,-3.508553925E0,4.724176025E-1,8.037418851E0
7.102221400E1,7.253466339E0,-4.132905579E0,1.317111053E0,8.451536191E0
7.103228800E1,7.625592499E0,-4.345014496E0,2.220033417E0,9.053030448E0
7.104236300E1,8.716224518E0,-4.396956482E0,3.279829559E0,1.029869303E1
7.105243800E1,1.008527756E1,-4.845723267E0,4.205354919E0,1.195319486E1
7.106251200E1,1.129820526E1,-5.632636871E0,5.010081482E0,1.358222945E1
7.107258700E1,1.238404724E1,-6.051914978E0,5.787415009E0,1.494939709E1
7.108266100E1,1.329250809E1,-6.004912720E0,6.227799225E0,1.585986227E1
7.109273600E1,1.389605301E1,-5.616620178E0,6.118376770E0,1.618892355E1
7.110281100E1,1.448747314E1,-5.326224060E0,5.615722046E0,1.642534246E1
7.111288500E1,1.467772751E1,-5.187761993E0,4.652774506E0,1.624798049E1
7.112296000E1,1.520852371E1,-4.957391052E0,3.980073395E0,1.648380732E1
7.113303400E1,1.585053864E1,-4.912783813E0,3.878734131E0,1.704170174E1
7.114310900E1,1.619961273E1,-4.839735718E0,3.785028992E0,1.732561511E1
7.115318400E1,1.655781784E1,-4.762795715E0,3.737427979E0,1.762991556E1
7.116325800E1,1.624676468E1,-4.929848328E0,4.190535736E0,1.748774876E1
7.117333300E1,1.543245804E1,-5.042713623E0,4.501888275E0,1.684804795E1
7.118340700E1,1.481873428E1,-5.269042969E0,4.545896759E0,1.637140424E1
7.119348200E1,1.471155716E1,-5.439538422E0,4.364324341E0,1.628084209E1
7.120355700E1,1.412073578E1,-5.828729095E0,4.043391724E0,1.580247697E1
7.121363100E1,1.377690079E1,-6.299949188E0,3.554208984E0,1.556035850E1
7.122370600E1,1.331840424E1,-7.033723297E0,3.267704773E0,1.541204235E1
7.123378000E1,1.254271729E1,-7.581434326E0,3.230282593E0,1.500775230E1
7.124385500E1,1.202254898E1,-7.734116821E0,3.236868896E0,1.465727012E1
7.125393000E1,1.263911682E1,-7.476652222E0,3.107537842E0,1.501014303E1
7.126400400E1,1.438658295E1,-7.023993530E0,3.005599823E0,1.628937949E1
7.127407900E1,1.554217987E1,-6.434369659E0,2.912343750E0,1.707167872E1
7.128415300E1,1.515388733E1,-5.724994812E0,2.433639221E0,1.638103985E1
7.129422800E1,1.406789566E1,-5.315296783E0,1.946402435E0,1.516398861E1
7.130430300E1,1.305106018E1,-5.191354523E0,1.810185699E0,1.416181859E1
7.131437700E1,1.279569122E1,-4.943170624E0,2.178869019E0,1.388928076E1
7.132445200E1,1.244392273E1,-4.433480530E0,2.570754089E0,1.345792477E1
7.133452600E1,1.205398361E1,-4.246070251E0,2.993325348E0,1.312583826E1
7.134460100E1,1.146241379E1,-4.528832245E0,3.548520813E0,1.282533630E1
7.135467600E1,1.102128113E1,-4.688250732E0,4.402494965E0,1.276049743E1
7.136475000E1,1.127754822E1,-4.797972565E0,3.647465057E0,1.278701044E1
7.137482500E1,1.161135406E1,-5.022056580E0,3.346890106E0,1.308610977E1
7.138489900E1,1.235066666E1,-4.855153656E0,3.113076324E0,1.363094744E1
7.139497400E1,1.295421158E1,-4.665348358E0,2.683918762E0,1.402784705E1
7.140504900E1,1.332274521E1,-4.687801666E0,2.345023499E0,1.431677895E1
7.141512300E1,1.283520905E1,-4.837490387E0,1.783990173E0,1.383208319E1
7.142519800E1,1.207943069E1,-4.813390503E0,1.161135406E0,1.305486919E1
7.143527200E1,1.134670441E1,-4.562063141E0,8.869056702E-1,1.226159544E1
7.144534700E1,1.083012863E1,-4.230203247E0,1.031954041E0,1.167267042E1
7.145542200E1,1.056922119E1,-3.854185181E0,1.453477478E0,1.134353458E1
7.146549600E1,1.028241760E1,-3.562292175E0,1.847907257E0,1.103778957E1
7.147557100E1,9.929750977E0,-3.448079681E0,2.002386017E0,1.070040923E1
7.148564500E1,9.522597656E0,-3.486998749E0,1.926643524E0,1.032235349E1
7.149572000E1,9.074279938E0,-3.526666260E0,1.625320129E0,9.870237931E0
7.150579500E1,8.682694244E0,-3.692671051E0,1.240171051E0,9.516460638E0
7.151586900E1,8.432863770E0,-3.942202148E0,8.391549683E-1,9.346567830E0
7.152594400E1,8.346493378E0,-4.186494141E0,5.959107971E-1,9.356590970E0
7.153601800E1,8.109536133E0,-4.614304504E0,7.544311523E-1,9.360851922E0
7.154609300E1,7.846832428E0,-4.776267700E0,1.131946106E0,9.255636892E0
7.155616800E1,7.488926697E0,-4.723577271E0,1.681902466E0,9.012491398E0
7.156624200E1,7.229067078E0,-4.684658203E0,2.087858276E0,8.863666593E0
7.157631700E1,7.187154236E0,-5.587879944E0,1.111887817E0,9.171471136E0
7.158639100E1,6.462511139E0,-5.129084015E0,1.375789032E0,8.364469410E0
7.159646600E1,5.685476990E0,-5.685926056E0,1.906285858E0,8.263675301E0
7.160654100E1,6.677613831E0,-5.173990631E0,1.682800598E0,8.613508192E0
7.161661500E1,7.751331024E0,-4.728516998E0,1.799557800E0,9.256371531E0
7.162669000E1,7.362290039E0,-4.941673737E0,1.467248840E0,8.987562133E0
7.163676400E1,7.075486450E0,-5.193150787E0,1.092278595E0,8.844455672E0
7.164683900E1,7.284451904E0,-5.404062195E0,7.686515808E-1,9.102634399E0
7.165691400E1,7.892188110E0,-5.708678741E0,1.691781921E0,9.886241561E0
7.166698800E1,8.176746368E0,-5.383854218E0,2.166295166E0,1.002685904E1
7.167706300E1,7.262297974E0,-5.304070129E0,1.002914429E-2,8.993010196E0
7.168713700E1,8.020770721E0,-5.623954926E0,-6.562353516E-1,9.817956855E0
7.169721200E1,8.197104034E0,-6.021677856E0,-6.355783081E-1,1.019102932E1
7.170728700E1,7.887847137E0,-6.198759613E0,-4.150868225E-1,1.004066981E1
7.171736100E1,8.011490021E0,-6.411916351E0,-1.944456482E-1,1.026325741E1
7.172743600E1,8.432265015E0,-6.620133362E0,7.379653931E-2,1.072076046E1
7.173751000E1,8.714727631E0,-6.802903290E0,1.956431580E-1,1.105731645E1
7.174758525E1,8.896599426E0,-7.107070770E0,2.139051819E-1,1.138884067E1
7.175766025E1,9.002728729E0,-7.545958099E0,1.429527283E-1,1.174781017E1
7.176773425E1,9.271569672E0,-7.992030487E0,1.008901978E-1,1.224110838E1
7.177780925E1,9.249864807E0,-8.165370026E0,1.989363098E-1,1.233988826E1
7.178788325E1,9.049281921E0,-8.135432281E0,2.914439392E-1,1.217208697E1
7.179795825E1,8.929680634E0,-8.164471893E0,3.981719971E-1,1.210604553E1
7.180803325E1,8.813971252E0,-8.128995667E0,6.412664795E-1,1.200740948E1
7.181810725E1,8.751101990E0,-7.915539551E0,1.035247192E0,1.184522221E1
7.182818225E1,8.644972687E0,-7.767946472E0,1.357826385E0,1.170129214E1
7.183825625E1,8.468040619E0,-8.010442200E0,1.386117554E0,1.173866338E1
7.184833125E1,7.948321381E0,-8.514743500E0,1.107846222E0,1.170059797E1
7.185840625E1,7.175927582E0,-9.040450287E0,7.304809570E-1,1.156534826E1
7.186848025E1,6.619085541E0,-9.354497223E0,4.345463562E-1,1.146768251E1
7.187855525E1,6.299799500E0,-9.352551270E0,3.683839417E-1,1.128243749E1
7.188862925E1,6.098318481E0,-8.996441803E0,5.343887329E-1,1.088168299E1
7.189870425E1,5.979315948E0,-8.311017151E0,9.077124023E-1,1.027857807E1
7.190877925E1,5.935457153E0,-7.371870117E0,1.441352692E0,9.573485166E0
7.191885325E1,5.871091003E0,-6.363566895E0,1.879790955E0,8.859927044E0
7.192892825E1,5.829627228E0,-5.566923523E0,2.114502869E0,8.333445476E0
7.193900225E1,5.730084229E0,-5.176235962E0,2.185006256E0,8.025056781E0
7.194907725E1,5.514682159E0,-5.113815765E0,2.188000031E0,7.832635261E0
7.195915225E1,5.210963745E0,-5.459447021E0,2.096240845E0,7.832874990E0
7.196922625E1,4.765789490E0,-6.026168518E0,1.932481384E0,7.922243418E0
7.197930125E1,4.597239990E0,-6.647376709E0,1.741328888E0,8.267675546E0
7.198937525E1,4.679718475E0,-7.179669800E0,1.628313904E0,8.723464313E0
7.199945025E1,4.973557434E0,-7.531288605E0,1.508712616E0,9.150562570E0
7.200952525E1,5.353168030E0,-7.740254059E0,1.372645569E0,9.510630721E0
7.201959925E1,5.664670258E0,-7.899223480E0,1.263372803E0,9.802159535E0
7.202967425E1,5.950426025E0,-7.932604065E0,1.079255676E0,9.974896989E0
7.203974825E1,6.089636536E0,-7.681127014E0,8.759783936E-1,9.841276517E0
7.204982325E1,6.140830078E0,-7.218588867E0,6.309379578E-1,9.498205198E0
7.205989825E1,6.209237823E0,-6.815626831E0,4.489164734E-1,9.230868293E0
7.206997225E1,6.295458527E0,-6.350693665E0,4.272116089E-1,8.952464345E0
7.208004725E1,6.361770630E0,-5.799988861E0,4.155358887E-1,8.618855284E0
7.209012125E1,6.239025879E0,-5.366939392E0,3.562591553E-1,8.237499799E0
7.210019625E1,6.107898560E0,-5.074447632E0,3.132984924E-1,7.946986821E0
7.211027125E1,6.048172760E0,-5.007836151E0,3.329077148E-1,7.859366654E0
7.212034525E1,5.995033264E0,-4.992118835E0,3.936813354E-1,7.811316105E0
7.213042025E1,6.131998444E0,-5.022805023E0,5.011578369E-1,7.942363275E0
7.214049425E1,6.263874207E0,-5.212760010E0,5.821394348E-1,8.169937167E0
7.215056925E1,6.048771515E0,-5.462291107E0,4.703219604E-1,8.163667296E0
7.216064425E1,5.879323883E0,-5.726192322E0,1.898052979E-1,8.209248070E0
7.217071825E1,5.966742096E0,-5.984105988E0,7.708969116E-2,8.450886257E0
7.218079325E1,6.235283661E0,-6.064788208E0,1.579216003E-1,8.699733190E0
7.219086725E1,6.802903290E0,-5.964796143E0,1.691482544E-1,9.049137933E0
7.220094225E1,7.364086304E0,-5.656736755E0,1.763333130E-1,9.287600941E0
7.221101725E1,7.780071259E0,-5.484744415E0,2.642005920E-1,9.522695629E0
7.222109125E1,7.987988892E0,-5.393284607E0,3.869453430E-1,9.645994613E0
7.223116625E1,8.093669128E0,-5.297034760E0,3.619473267E-1,9.679724328E0
7.224124025E1,8.187523956E0,-5.512586517E0,2.297721863E-1,9.873041776E0
7.225131525E1,8.268505554E0,-5.777086487E0,2.448907471E-1,1.008974152E1
7.226139025E1,8.226892090E0,-5.807922363E0,4.990621948E-1,1.008279618E1
7.227146425E1,8.376281433E0,-5.701343994E0,8.125103760E-1,1.016501781E1
7.228153925E1,8.859925690E0,-5.550607452E0,8.635542297E-1,1.049062687E1
7.229161325E1,9.329050140E0,-5.250930634E0,6.327342224E-1,1.072398255E1
7.230168825E1,9.589957581E0,-5.005441132E0,4.578977966E-1,1.082734491E1
7.231176325E1,9.673633575E0,-5.013374634E0,3.067121887E-1,1.089987083E1
7.232183725E1,9.799072723E0,-5.229525146E0,2.131567383E-1,1.110923919E1
7.233191225E1,9.887089691E0,-5.472769318E0,1.712438965E-1,1.130199412E1
7.234198625E1,1.002734802E1,-5.755531311E0,1.478924561E-1,1.156268659E1
7.235206125E1,1.007449997E1,-6.288123779E0,1.245410156E-1,1.187651299E1
7.236213625E1,1.016610947E1,-6.872508545E0,7.544311523E-2,1.227138326E1
7.237221025E1,1.045860123E1,-7.350015564E0,1.618135071E-1,1.278402331E1
7.238228525E1,1.065963318E1,-7.666906586E0,3.938310242E-1,1.313637465E1
7.239235925E1,1.073208252E1,-7.754923553E0,5.294490051E-1,1.325129242E1
7.240243425E1,1.089554260E1,-7.702382813E0,5.394781494E-1,1.335404756E1
7.241250925E1,1.089105194E1,-7.655679932E0,4.990621948E-1,1.332191843E1
7.242258325E1,1.050844757E1,-7.692952423E0,4.849914551E-1,1.303242894E1
7.243265825E1,1.002510269E1,-7.887697449E0,5.399272156E-1,1.276753604E1
7.244273225E1,1.007704468E1,-7.706873474E0,5.824388123E-1,1.269968358E1
7.245280725E1,1.034828064E1,-7.742948456E0,2.414479065E-1,1.292665696E1
7.246288225E1,1.002704865E1,-8.061336365E0,1.460961914E-1,1.286655325E1
7.247295625E1,9.981543274E0,-8.200397186E0,5.194198608E-2,1.291822039E1
7.248303125E1,1.022044647E1,-8.503067780E0,-8.592132568E-2,1.329537778E1
7.249310525E1,1.003034180E1,-8.913364563E0,-3.553610229E-1,1.342319283E1
7.250318025E1,9.653575287E0,-8.857530670E0,-4.450245667E-1,1.310898212E1
7.251325525E1,9.263187103E0,-8.067174225E0,-3.080593872E-1,1.228742593E1
7.252332925E1,8.990454254E0,-6.835984497E0,-5.777984619E-2,1.129434771E1
7.253340425E1,9.051676941E0,-5.463189240E0,4.071533203E-2,1.057265103E1
7.254347825E1,9.324260101E0,-4.290527802E0,1.158590698E-1,1.026469087E1
7.255355325E1,9.461973724E0,-3.644770660E0,2.264790344E-1,1.014221833E1
7.256362825E1,9.652976532E0,-3.713627472E0,3.635939026E-1,1.034906689E1
7.257370225E1,9.923763428E0,-3.973936157E0,4.610412598E-1,1.069980412E1
7.258377725E1,9.805060272E0,-4.666096802E0,6.897656250E-1,1.088059938E1
7.259385125E1,9.722731476E0,-5.562582550E0,7.104226685E-1,1.122401587E1
7.260392625E1,9.580227814E0,-6.590494995E0,4.421804810E-1,1.163661948E1
7.261400125E1,9.536369019E0,-7.272327118E0,1.020877075E-1,1.199331054E1
7.262407525E1,9.366172943E0,-7.712112579E0,-3.921844482E-2,1.213274141E1
7.263415025E1,9.177864532E0,-7.769593048E0,-5.134323120E-2,1.202507421E1
7.264422425E1,9.233997803E0,-7.543263702E0,4.625381470E-2,1.192349287E1
7.265429925E1,9.130862274E0,-7.287894745E0,3.213816833E-1,1.168714430E1
7.266437425E1,8.814420319E0,-7.067702637E0,6.355783081E-1,1.131593504E1
7.267444825E1,8.374784546E0,-6.869664459E0,9.900411987E-1,1.087701648E1
7.268452325E1,7.786058807E0,-6.750811615E0,1.306782532E0,1.038767779E1
7.269459725E1,7.115004272E0,-6.762487335E0,1.583407288E0,9.942922075E0
7.270467225E1,6.474935303E0,-6.708300018E0,1.782493286E0,9.492278895E0
7.271474725E1,5.948480072E0,-6.705006866E0,1.869312744E0,9.156192570E0
7.272482125E1,5.587730255E0,-6.684050446E0,1.801354065E0,8.896299019E0
7.273489625E1,5.413642273E0,-6.690337372E0,1.624871063E0,8.758329908E0
7.274496921E1,5.220394135E0,-6.705904999E0,1.345701599E0,8.604219289E0
7.275504421E1,5.174290009E0,-6.644532623E0,1.130299530E0,8.497097616E0
7.276511921E1,5.344785461E0,-6.557114410E0,1.016985168E0,8.520372049E0
7.277519321E1,5.545967102E0,-6.516997833E0,9.839039612E-1,8.613772626E0
7.278526821E1,5.730533295E0,-6.569239197E0,1.020577698E0,8.776986630E0
7.279534221E1,5.874384155E0,-6.739435272E0,1.053658905E0,9.002142749E0
7.280541721E1,6.053262177E0,-6.901398468E0,1.099463654E0,9.245545096E0
7.281549221E1,6.199208679E0,-7.111112366E0,1.113534393E0,9.499371883E0
7.282556621E1,6.361920319E0,-7.154522095E0,1.164727936E0,9.644574003E0
7.283564121E1,6.481521606E0,-7.028633881E0,1.270557861E0,9.645005642E0
7.284571521E1,6.544091492E0,-6.979835358E0,1.346899109E0,9.662161884E0
7.285579021E1,6.541995850E0,-6.999893646E0,1.137783966E0,9.648355980E0
7.286586521E1,6.552174683E0,-7.001091156E0,6.779402161E-1,9.612797376E0
7.287593921E1,6.461613007E0,-7.110663300E0,1.740879822E-1,9.609593219E0
7.288601421E1,6.238427124E0,-7.257507935E0,-1.712438965E-1,9.571766758E0
7.289608821E1,5.959257660E0,-7.435338135E0,-2.670446777E-1,9.532487498E0
7.290616321E1,5.793851624E0,-7.566465454E0,-2.017803955E-1,9.532094808E0
7.291623821E1,5.801336060E0,-7.674989777E0,-2.305206299E-2,9.620888709E0
7.292631221E1,6.062991943E0,-8.014334106E0,1.791773987E-1,1.005094657E1
7.293638721E1,6.234684906E0,-8.596174164E0,3.263214111E-1,1.062412311E1
7.294646121E1,6.439309387E0,-9.207951965E0,4.137396240E-1,1.124376562E1
7.295653621E1,6.591393127E0,-9.759105835E0,5.183720398E-1,1.178793110E1
7.296661021E1,6.438560944E0,-1.016072067E1,5.866300964E-1,1.204323239E1
7.297668521E1,6.154302063E0,-1.042058029E1,7.135661316E-1,1.212324643E1
7.298676021E1,5.841452637E0,-1.048868866E1,9.131011963E-1,1.204030367E1
7.299683421E1,5.472919006E0,-1.040037231E1,9.819580078E-1,1.179342309E1
7.300690921E1,5.152285767E0,-1.031609756E1,1.025667114E0,1.157669688E1
7.301698321E1,5.084476776E0,-1.027164001E1,1.087338867E0,1.151263647E1
7.302705821E1,5.367538147E0,-1.039184006E1,1.039438477E0,1.174228419E1
7.303713321E1,5.906866608E0,-1.077833633E1,9.036708069E-1,1.232396966E1
7.304720721E1,6.547833710E0,-1.113624207E1,9.038204956E-1,1.295017008E1
7.305728221E1,7.173532562E0,-1.122186401E1,1.031954041E0,1.335869494E1
7.306735621E1,7.667056274E0,-1.096350128E1,1.204994202E0,1.343257694E1
7.307743121E1,7.531288605E0,-1.009650421E1,1.466650085E0,1.268111856E1
7.308750621E1,6.748715973E0,-8.871601410E0,1.691632233E0,1.127440014E1
7.309758021E1,5.870192871E0,-7.514972534E0,1.811532898E0,9.706473509E0
7.310765521E1,5.105882263E0,-6.349945221E0,1.810335388E0,8.346804910E0
7.311772921E1,4.659510498E0,-5.603148193E0,1.713786163E0,7.486212044E0
7.312780421E1,4.492308197E0,-5.361999664E0,1.435664520E0,7.140938730E0
7.313787921E1,4.543801117E0,-5.545817413E0,1.087039490E0,7.251473935E0
7.314795321E1,4.828808441E0,-6.062842255E0,7.559280396E-1,7.787610312E0
7.315802821E1,5.444478149E0,-6.599775696E0,4.725672913E-1,8.568704768E0
7.316810221E1,6.381230164E0,-7.208559723E0,4.056564331E-1,9.635766125E0
7.317817721E1,7.091203766E0,-7.793243866E0,4.894821167E-1,1.054795779E1
7.318825221E1,7.579638062E0,-8.111482086E0,6.457571411E-1,1.112043421E1
